,pretty_formula,spacegroup,material_id,e_above_hull,band_gap,elements,tolerance
178,Cs2AgAuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mmm', 'number': 139, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2'}",mp-567776,0.0,0.7578,"['Ag', 'Au', 'Cl', 'Cs']","[4.052963303473508, 4.085503828041103]"
179,Cs2InSbBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113094,0.0208418451666685,0.7683000000000002,"['Br', 'Cs', 'In', 'Sb']",[]
180,Cs2CuBiI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113364,0.0619039107499999,0.8132000000000001,"['Bi', 'Cs', 'Cu', 'I']",[4.452921312424027]
181,Rb2CuBiI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113596,0.073598624000001,0.8400000000000003,"['Bi', 'Cu', 'I', 'Rb']",[4.662916920663766]
182,Cs2InBiBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112892,0.0017822600000019,0.8480000000000003,"['Bi', 'Br', 'Cs', 'In']",[]
183,Rb2TlSbI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114610,0.0504259535000013,0.8695999999999999,"['I', 'Rb', 'Sb', 'Tl']",[5.091139225298208]
184,Cs2CuAsCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112612,0.0516290987499994,0.8879000000000001,"['As', 'Cl', 'Cs', 'Cu']",[4.436936908511074]
185,Cs2CuBiBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112915,0.0309883589999975,0.8916999999999999,"['Bi', 'Br', 'Cs', 'Cu']",[4.183428450322838]
186,Rb2InGaI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114524,0.0503406115000006,0.8965999999999998,"['Ga', 'I', 'In', 'Rb']",[]
187,Rb2CuBiBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113310,0.0432560911249972,0.9088,"['Bi', 'Br', 'Cu', 'Rb']",[4.393424058562577]
188,Rb2TlAsI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114605,0.0347680800000005,0.9093999999999998,"['As', 'I', 'Rb', 'Tl']",[4.695680148501182]
189,Cs2InGaI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113095,0.0188371053125004,0.9168000000000004,"['Cs', 'Ga', 'I', 'In']",[]
190,Cs2TlSbI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112105,0.0234411615000009,0.9276,"['Cs', 'I', 'Sb', 'Tl']",[4.5571690975152706]
191,Rb2CuMoCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113298,0.0453076794166666,0.9331999999999998,"['Cl', 'Cu', 'Mo', 'Rb']",[4.320650319859803]
192,Rb2CuSbCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113559,0.0,0.9345999999999997,"['Cl', 'Cu', 'Rb', 'Sb']",[4.259944047081342]
193,Cs2CuSbCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112956,0.03641922075,0.9493,"['Cl', 'Cs', 'Cu', 'Sb']",[4.162252735416075]
